latitude,longitude
27.09971204895745,87.30122293425296
27.09971204895745,87.40122339168113
27.09971204895745,87.50122384910935
27.09971204895745,87.60122430653752
27.09971204895745,87.70122476396568
27.09971204895745,87.8012252213939
27.09971204895745,87.90122567882207
27.09971204895745,88.00122613625024
27.19971250638564,84.70121104112013
27.19971250638564,84.80121149854835
27.19971250638564,84.90121195597652
27.19971250638564,85.00121241340469
27.19971250638564,85.10121287083291
27.19971250638564,85.20121332826108
27.19971250638564,85.30121378568924
27.19971250638564,85.40121424311747
27.19971250638564,85.50121470054563
27.19971250638564,85.6012151579738
27.19971250638564,85.70121561540202
27.19971250638564,85.80121607283019
27.19971250638564,85.90121653025835
27.19971250638564,86.00121698768658
27.19971250638564,86.10121744511474
27.19971250638564,86.20121790254291
27.19971250638564,86.30121835997113
27.19971250638564,86.4012188173993
27.19971250638564,86.50121927482746
27.19971250638564,86.60121973225569
27.19971250638564,86.70122018968385
27.19971250638564,86.80122064711202
27.19971250638564,86.90122110454024
27.19971250638564,87.0012215619684
27.19971250638564,87.10122201939657
27.19971250638564,87.2012224768248
27.19971250638564,87.30122293425296
27.19971250638564,87.40122339168113
27.19971250638564,87.50122384910935
27.19971250638564,87.60122430653752
27.19971250638564,87.70122476396568
27.19971250638564,87.8012252213939
27.19971250638564,87.90122567882207
27.19971250638564,88.00122613625024
27.299712963813818,84.70121104112013
27.299712963813818,84.80121149854835
27.299712963813818,84.90121195597652
27.299712963813818,85.00121241340469
27.299712963813818,85.10121287083291
27.299712963813818,85.20121332826108
27.299712963813818,85.30121378568924
27.299712963813818,85.40121424311747
27.299712963813818,85.50121470054563
27.299712963813818,85.6012151579738
27.299712963813818,85.70121561540202
27.299712963813818,85.80121607283019
27.299712963813818,85.90121653025835
27.299712963813818,86.00121698768658
27.299712963813818,86.10121744511474
27.299712963813818,86.20121790254291
27.299712963813818,86.30121835997113
27.299712963813818,86.4012188173993
27.299712963813818,86.50121927482746
27.299712963813818,86.60121973225569
27.299712963813818,86.70122018968385
27.299712963813818,86.80122064711202
27.299712963813818,86.90122110454024
27.299712963813818,87.0012215619684
27.299712963813818,87.10122201939657
27.299712963813818,87.2012224768248
27.299712963813818,87.30122293425296
27.299712963813818,87.40122339168113
27.299712963813818,87.50122384910935
27.299712963813818,87.60122430653752
27.299712963813818,87.70122476396568
27.299712963813818,87.8012252213939
27.299712963813818,87.90122567882207
27.299712963813818,88.00122613625024
27.399713421242005,83.30120463712558
27.399713421242005,83.40120509455375
27.399713421242005,83.80120692426647
27.399713421242005,84.30120921140741
27.399713421242005,84.40120966883558
27.399713421242005,84.5012101262638
27.399713421242005,84.60121058369197
27.399713421242005,84.70121104112013
27.399713421242005,84.80121149854835
27.399713421242005,84.90121195597652
27.399713421242005,85.00121241340469
27.399713421242005,85.10121287083291
27.399713421242005,85.20121332826108
27.399713421242005,85.30121378568924
27.399713421242005,85.40121424311747
27.399713421242005,85.50121470054563
27.399713421242005,85.6012151579738
27.399713421242005,85.70121561540202
27.399713421242005,85.80121607283019
27.399713421242005,85.90121653025835
27.399713421242005,86.00121698768658
27.399713421242005,86.10121744511474
27.399713421242005,86.20121790254291
27.399713421242005,86.30121835997113
27.399713421242005,86.4012188173993
27.399713421242005,86.50121927482746
27.399713421242005,86.60121973225569
27.399713421242005,86.70122018968385
27.399713421242005,86.80122064711202
27.399713421242005,86.90122110454024
27.399713421242005,87.0012215619684
27.399713421242005,87.10122201939657
27.399713421242005,87.2012224768248
27.399713421242005,87.30122293425296
27.399713421242005,87.40122339168113
27.399713421242005,87.50122384910935
27.399713421242005,87.60122430653752
